Ledger,Date,Account,D/C,Amount
AAA,45240,151000,D,678000
AAA,45240,151000,D,678000
AAA,45240,151000,D,678000
AAA,45240,151000,D,678000
AAA,45240,152000,C,8136000
AAA,45240,151000,D,234000
AAA,45240,151000,D,234000
AAA,45240,151000,D,234000
AAA,45240,151000,D,234000
AAA,45240,151000,D,234000
AAA,45240,151000,D,234000
AAA,45240,151000,D,234000
AAA,45240,151000,D,234000
AAA,45240,151000,D,234000
AAA,45240,151000,D,234000
AAA,45240,151000,D,234000
AAA,45240,151000,D,234000
AAA,45240,152000,C,2808000
AAA,45240,152000,D,234000
AAA,45240,610000,C,234000
AAA,45240,232000,D,234000
AAA,45240,151000,C,234000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,152000,C,4464000
AAA,45240,152000,D,372000
AAA,45240,610000,C,372000
AAA,45240,232000,D,372000
AAA,45240,151000,C,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,151000,D,372000
AAA,45240,152000,C,4464000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,152000,C,2376000
AAA,45240,152000,D,396000
AAA,45240,610000,C,396000
AAA,45240,232000,D,396000
AAA,45240,151000,C,396000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,152000,C,8424000
AAA,45240,152000,D,702000
AAA,45240,610000,C,702000
AAA,45240,232000,D,702000
AAA,45240,151000,C,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,152000,C,8424000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,151000,D,702000
AAA,45240,152000,C,8424000
AAA,45256,250000,D,252000
AAA,45256,310000,C,252000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,152000,C,4680000
AAA,45240,152000,D,390000
AAA,45240,610000,C,390000
AAA,45240,232000,D,390000
AAA,45240,151000,C,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,151000,D,390000
AAA,45240,152000,C,4680000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,152000,C,4020000
AAA,45240,152000,D,402000
AAA,45240,610000,C,402000
AAA,45240,232000,D,402000
AAA,45240,151000,C,402000
AAA,45243,250000,D,1080000
AAA,45243,310000,C,1080000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,152000,C,2088000
AAA,45240,152000,D,175998
AAA,45240,610000,C,175998
AAA,45240,232000,D,174000
AAA,45240,151000,C,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,151000,D,174000
AAA,45240,152000,C,2088000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,152000,C,2160000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,152000,C,4824000
AAA,45240,152000,D,399000
AAA,45240,610000,C,399000
AAA,45240,232000,D,402000
AAA,45240,151000,C,402000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,152000,C,4752000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,152000,C,4824000
AAA,45240,152000,D,406002
AAA,45240,610000,C,406002
AAA,45240,232000,D,402000
AAA,45240,151000,C,402000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,152000,C,4896000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,152000,C,4896000
AAA,45240,151000,D,744000
AAA,45240,151000,D,744000
AAA,45240,151000,D,744000
AAA,45240,151000,D,744000
AAA,45240,151000,D,744000
AAA,45240,151000,D,744000
AAA,45240,151000,D,744000
AAA,45240,151000,D,744000
AAA,45240,151000,D,744000
AAA,45240,151000,D,744000
AAA,45240,151000,D,744000
AAA,45240,151000,D,744000
AAA,45240,152000,C,8928000
AAA,45240,152000,D,744000
AAA,45240,610000,C,744000
AAA,45240,232000,D,744000
AAA,45240,151000,C,744000
AAA,45270,152000,D,180000
AAA,45270,610000,C,180000
AAA,45268,250000,D,180000
AAA,45268,232000,C,180000
AAA,45240,232000,D,180000
AAA,45240,151000,C,180000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,152000,C,1224000
AAA,45240,152000,D,408000
AAA,45240,610000,C,408000
AAA,45240,232000,D,408000
AAA,45240,151000,C,408000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,152000,C,4752000
AAA,45240,152000,D,396000
AAA,45240,610000,C,396000
AAA,45240,232000,D,396000
AAA,45240,151000,C,396000
AAA,45240,151000,D,774000
AAA,45240,151000,D,774000
AAA,45240,151000,D,774000
AAA,45240,151000,D,774000
AAA,45240,151000,D,774000
AAA,45240,151000,D,774000
AAA,45240,151000,D,774000
AAA,45240,151000,D,774000
AAA,45240,151000,D,774000
AAA,45240,151000,D,774000
AAA,45240,152000,C,7740000
AAA,45240,152000,D,774000
AAA,45240,610000,C,774000
AAA,45240,232000,D,774000
AAA,45240,151000,C,774000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,152000,C,2160000
AAA,45240,152000,D,181998
AAA,45240,610000,C,181998
AAA,45240,232000,D,180000
AAA,45240,151000,C,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,151000,D,180000
AAA,45240,152000,C,2160000
AAA,45240,151000,D,186000
AAA,45240,151000,D,186000
AAA,45240,151000,D,186000
AAA,45240,151000,D,186000
AAA,45240,151000,D,186000
AAA,45240,151000,D,186000
AAA,45240,151000,D,186000
AAA,45240,151000,D,186000
AAA,45240,151000,D,186000
AAA,45240,151000,D,186000
AAA,45240,151000,D,186000
AAA,45240,151000,D,186000
AAA,45240,152000,C,2232000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,152000,C,5040000
AAA,45240,152000,D,403332
AAA,45240,610000,C,403332
AAA,45240,232000,D,420000
AAA,45240,151000,C,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,151000,D,420000
AAA,45240,152000,C,5040000
AAA,45240,151000,D,444000
AAA,45240,151000,D,444000
AAA,45240,151000,D,444000
AAA,45240,151000,D,444000
AAA,45240,151000,D,444000
AAA,45240,151000,D,444000
AAA,45240,151000,D,444000
AAA,45240,151000,D,444000
AAA,45240,151000,D,444000
AAA,45240,151000,D,444000
AAA,45240,152000,C,4440000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,151000,D,396000
AAA,45240,152000,C,4752000
AAA,45240,152000,D,396000
AAA,45240,610000,C,396000
AAA,45240,232000,D,396000
AAA,45240,151000,C,396000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,152000,C,9504000
AAA,45240,152000,D,793998
AAA,45240,610000,C,793998
AAA,45240,232000,D,792000
AAA,45240,151000,C,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,151000,D,792000
AAA,45240,152000,C,9504000
AAA,45240,151000,D,798000
AAA,45240,151000,D,798000
AAA,45240,151000,D,798000
AAA,45240,151000,D,798000
AAA,45240,151000,D,798000
AAA,45240,151000,D,798000
AAA,45240,151000,D,798000
AAA,45240,151000,D,798000
AAA,45240,151000,D,798000
AAA,45240,151000,D,798000
AAA,45240,151000,D,798000
AAA,45240,151000,D,798000
AAA,45240,152000,C,9576000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,152000,C,2304000
AAA,45240,152000,D,194664
AAA,45240,610000,C,194664
AAA,45240,232000,D,192000
AAA,45240,151000,C,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,151000,D,192000
AAA,45240,152000,C,2304000
AAA,45240,151000,D,240000
AAA,45240,151000,D,240000
AAA,45240,151000,D,240000
AAA,45240,151000,D,240000
AAA,45240,151000,D,240000
AAA,45240,151000,D,240000
AAA,45240,151000,D,240000
AAA,45240,151000,D,240000
AAA,45240,151000,D,240000
AAA,45240,151000,D,240000
AAA,45240,152000,C,2400000
AAA,45240,151000,D,438000
AAA,45240,151000,D,438000
AAA,45240,151000,D,438000
AAA,45240,151000,D,438000
AAA,45240,151000,D,438000
AAA,45240,151000,D,438000
AAA,45240,151000,D,438000
AAA,45240,151000,D,438000
AAA,45240,151000,D,438000
AAA,45240,151000,D,438000
AAA,45240,151000,D,438000
AAA,45240,151000,D,438000
AAA,45240,152000,C,5256000
AAA,45240,152000,D,438000
AAA,45240,610000,C,438000
AAA,45240,232000,D,438000
AAA,45240,151000,C,438000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,152000,C,4824000
AAA,45240,152000,D,404502
AAA,45240,610000,C,404502
AAA,45240,232000,D,402000
AAA,45240,151000,C,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,152000,C,4824000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,152000,C,3672000
AAA,45240,151000,D,414000
AAA,45240,151000,D,414000
AAA,45240,151000,D,414000
AAA,45240,152000,C,1242000
AAA,45240,151000,D,816000
AAA,45240,151000,D,816000
AAA,45240,151000,D,816000
AAA,45240,151000,D,816000
AAA,45240,151000,D,816000
AAA,45240,151000,D,816000
AAA,45240,151000,D,816000
AAA,45240,151000,D,816000
AAA,45240,151000,D,816000
AAA,45240,151000,D,816000
AAA,45240,151000,D,816000
AAA,45240,151000,D,816000
AAA,45240,152000,C,9792000
AAA,45240,152000,D,822000
AAA,45240,610000,C,822000
AAA,45240,232000,D,816000
AAA,45240,151000,C,816000
AAA,45240,151000,D,822000
AAA,45240,151000,D,822000
AAA,45240,151000,D,822000
AAA,45240,151000,D,822000
AAA,45240,151000,D,822000
AAA,45240,151000,D,822000
AAA,45240,151000,D,822000
AAA,45240,151000,D,822000
AAA,45240,151000,D,822000
AAA,45240,151000,D,822000
AAA,45240,151000,D,822000
AAA,45240,151000,D,822000
AAA,45240,152000,C,9864000
AAA,45240,151000,D,828000
AAA,45240,151000,D,828000
AAA,45240,151000,D,828000
AAA,45240,151000,D,828000
AAA,45240,151000,D,828000
AAA,45240,151000,D,828000
AAA,45240,151000,D,828000
AAA,45240,151000,D,828000
AAA,45240,151000,D,828000
AAA,45240,151000,D,828000
AAA,45240,151000,D,828000
AAA,45240,151000,D,828000
AAA,45240,152000,C,9936000
AAA,45240,151000,D,288000
AAA,45240,151000,D,288000
AAA,45240,151000,D,288000
AAA,45240,151000,D,288000
AAA,45240,151000,D,288000
AAA,45240,151000,D,288000
AAA,45240,151000,D,288000
AAA,45240,151000,D,288000
AAA,45240,151000,D,288000
AAA,45240,151000,D,288000
AAA,45240,151000,D,288000
AAA,45240,151000,D,288000
AAA,45240,152000,C,3456000
AAA,45240,152000,D,288000
AAA,45240,610000,C,288000
AAA,45240,232000,D,288000
AAA,45240,151000,C,288000
AAA,45240,151000,D,450000
AAA,45240,151000,D,450000
AAA,45240,151000,D,450000
AAA,45240,151000,D,450000
AAA,45240,151000,D,450000
AAA,45240,151000,D,450000
AAA,45240,151000,D,450000
AAA,45240,151000,D,450000
AAA,45240,151000,D,450000
AAA,45240,151000,D,450000
AAA,45240,151000,D,450000
AAA,45240,151000,D,450000
AAA,45240,152000,C,5400000
AAA,45240,152000,D,450000
AAA,45240,610000,C,450000
AAA,45240,232000,D,450000
AAA,45240,151000,C,450000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,152000,C,4824000
AAA,45240,152000,D,403998
AAA,45240,610000,C,403998
AAA,45240,232000,D,402000
AAA,45240,151000,C,402000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,151000,D,408000
AAA,45240,152000,C,2448000
AAA,45240,151000,D,870000
AAA,45240,151000,D,870000
AAA,45240,151000,D,870000
AAA,45240,151000,D,870000
AAA,45240,151000,D,870000
AAA,45240,151000,D,870000
AAA,45240,151000,D,870000
AAA,45240,151000,D,870000
AAA,45240,151000,D,870000
AAA,45240,151000,D,870000
AAA,45240,152000,C,8700000
AAA,45240,152000,D,870000
AAA,45240,610000,C,870000
AAA,45240,232000,D,870000
AAA,45240,151000,C,870000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,152000,C,2448000
AAA,45240,152000,D,204000
AAA,45240,610000,C,204000
AAA,45240,232000,D,204000
AAA,45240,151000,C,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,152000,C,2448000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,151000,D,204000
AAA,45240,152000,C,2448000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,151000,D,402000
AAA,45240,152000,C,4824000
AAA,45240,152000,D,403998
AAA,45240,610000,C,403998
AAA,45240,232000,D,402000
AAA,45240,151000,C,402000
